lon,lat,time,sst
-69.5,19.5,2007-12-01,24.683250427246094
-69.5,19.5,2008-01-01,24.326253255208332
-69.5,19.5,2008-02-01,23.846168518066406
-69.5,19.5,2008-03-01,24.75
-69.5,19.5,2008-04-01,27.0280024210612
-69.5,19.5,2008-05-01,28.354334513346355
-69.5,19.5,2008-06-01,29.220125834147137
-69.5,19.5,2008-07-01,29.291041056315105
-69.5,19.5,2008-08-01,29.20258331298828
-69.5,19.5,2008-09-01,29.464459737141926
-69.5,19.5,2008-10-01,28.688583374023438
-69.5,19.5,2008-11-01,27.58795928955078
-69.5,19.5,2008-12-01,25.563334147135418
-69.5,19.5,2009-01-01,23.977503458658855
-69.5,19.5,2009-02-01,24.466542561848957
-69.5,19.5,2009-03-01,26.047335306803387
-69.5,19.5,2009-04-01,27.130625406901043
-69.5,19.5,2009-05-01,28.0467529296875
-69.5,19.5,2009-06-01,28.944501241048176
-69.5,19.5,2009-07-01,29.305625915527344
-69.5,19.5,2009-08-01,29.489334106445312
-69.5,19.5,2009-09-01,29.44921112060547
-69.5,19.5,2009-10-01,27.718251546223957
-69.5,19.5,2009-11-01,26.53112538655599
-69.5,19.5,2009-12-01,25.467127482096355
-69.5,19.5,2010-01-01,24.949376424153645
-69.5,19.5,2010-02-01,25.13825225830078
-69.5,19.5,2010-03-01,25.660873413085938
-69.5,19.5,2010-04-01,27.173792521158855
-69.5,19.5,2010-05-01,29.373001098632812
-69.5,19.5,2010-06-01,29.640335083007812
-69.5,19.5,2010-07-01,29.96075185139974
-69.5,19.5,2010-08-01,29.72833251953125
-69.5,19.5,2010-09-01,29.42750295003255
-69.5,19.5,2010-10-01,28.53350321451823
-69.5,19.5,2010-11-01,26.354583740234375
-69.5,19.5,2010-12-01,25.591751098632812
-69.5,19.5,2011-01-01,24.114583333333332
-69.5,19.5,2011-02-01,23.893168131510418
-69.5,19.5,2011-03-01,24.36058298746745
-69.5,19.5,2011-04-01,25.849833170572918
-69.5,19.5,2011-05-01,28.618331909179688
-69.5,19.5,2011-06-01,29.119542439778645
-69.5,19.5,2011-07-01,29.23279571533203
-69.5,19.5,2011-08-01,29.5690434773763
-69.5,19.5,2011-09-01,29.185333251953125
-69.5,19.5,2011-10-01,27.465830485026043
-69.5,19.5,2011-11-01,26.743331909179688
-69.5,19.5,2011-12-01,24.834332784016926
-69.5,19.5,2012-01-01,24.051292419433594
-69.5,19.5,2012-02-01,24.48316701253255
-69.5,19.5,2012-03-01,26.27099863688151
-69.5,19.5,2012-04-01,27.848002115885418
-69.5,19.5,2012-05-01,29.532791137695312
-69.5,19.5,2012-06-01,29.14941914876302
-69.5,19.5,2012-07-01,29.203292846679688
-69.5,19.5,2012-08-01,29.198959350585938
-69.5,19.5,2012-09-01,29.38904317220052
-69.5,19.5,2012-10-01,28.00250244140625
-69.5,19.5,2012-11-01,27.679041544596355
-69.5,19.5,2012-12-01,26.432042439778645
-69.5,19.5,2013-01-01,24.69562530517578
-69.5,19.5,2013-02-01,24.76971181233724
-69.5,19.5,2013-03-01,25.85187530517578
-69.5,19.5,2013-04-01,27.574208577473957
-69.5,19.5,2013-05-01,29.41370900472005
-69.5,19.5,2013-06-01,29.89350128173828
-69.5,19.5,2013-07-01,29.56499989827474
-69.5,19.5,2013-08-01,28.993125915527344
-69.5,19.5,2013-09-01,28.767250061035156
-69.5,19.5,2013-10-01,27.697250366210938
-69.5,19.5,2013-11-01,26.55608622233073
-69.5,19.5,2013-12-01,25.1387939453125
-69.5,19.5,2014-01-01,23.661544799804688
-69.5,19.5,2014-02-01,23.505335489908855
-69.5,19.5,2014-03-01,24.929000854492188
-69.5,19.5,2014-04-01,27.773958841959637
-69.5,19.5,2014-05-01,29.575045267740887
-69.5,19.5,2014-06-01,30.114835103352863
-69.5,19.5,2014-07-01,29.67225392659505
-69.5,19.5,2014-08-01,29.453961690266926
-69.5,19.5,2014-09-01,29.233416239420574
-69.5,19.5,2014-10-01,28.25591786702474
-69.5,19.5,2014-11-01,27.15966796875
-69.5,19.5,2014-12-01,25.488375345865887
-69.5,19.5,2015-01-01,23.959251403808594
-69.5,19.5,2015-02-01,23.783587137858074
-69.5,19.5,2015-03-01,25.425750732421875
-69.5,19.5,2015-04-01,27.2172114054362
-69.5,19.5,2015-05-01,29.37196095784505
-69.5,19.5,2015-06-01,30.285669962565105
-69.5,19.5,2015-07-01,29.536168416341145
-69.5,19.5,2015-08-01,29.932540893554688
-69.5,19.5,2015-09-01,29.90387725830078
-69.5,19.5,2015-10-01,28.787376403808594
-69.5,19.5,2015-11-01,28.07050323486328
-69.5,19.5,2015-12-01,26.62604268391927
-69.5,19.5,2016-01-01,25.366587320963543
-69.5,19.5,2016-02-01,24.45679473876953
-69.5,19.5,2016-03-01,25.07062530517578
-69.5,19.5,2016-04-01,27.311874389648438
-69.5,19.5,2016-05-01,29.632253011067707
-69.5,19.5,2016-06-01,29.91687520345052
-69.5,19.5,2016-07-01,29.866709391276043
-69.5,19.5,2016-08-01,29.539710998535156
-69.5,19.5,2016-09-01,29.330123901367188
-69.5,19.5,2016-10-01,28.686416625976562
-69.5,19.5,2016-11-01,27.738210042317707
-69.5,19.5,2016-12-01,26.00804392496745
-69.5,19.5,2017-01-01,24.853917439778645
-69.5,19.5,2017-02-01,24.280293782552082
-69.5,19.5,2017-03-01,25.29700215657552
-69.5,19.5,2017-04-01,27.140335083007812
-69.5,19.5,2017-05-01,29.038416544596355
-69.5,19.5,2017-06-01,29.484331766764324
-69.5,19.5,2017-07-01,29.239334106445312
-69.5,19.5,2017-08-01,29.35112762451172
-69.5,19.5,2017-09-01,29.26195780436198
-69.5,19.5,2017-10-01,28.539334615071613
-69.5,19.5,2017-11-01,26.91112518310547
-69.5,19.5,2017-12-01,25.40783182779948
-69.5,19.5,2018-01-01,24.273834228515625
-69.5,19.5,2018-02-01,23.816627502441406
-69.5,19.5,2018-03-01,25.224082946777344
-69.5,19.5,2018-04-01,26.575210571289062
-69.5,19.5,2018-05-01,29.385836283365887
-69.5,19.5,2018-06-01,29.361709594726562
-69.5,19.5,2018-07-01,29.026212056477863
-69.5,19.5,2018-08-01,29.20770772298177
-69.5,19.5,2018-09-01,28.54345703125
-69.5,19.5,2018-10-01,27.80604298909505
-69.5,19.5,2018-11-01,26.723917643229168
-69.5,19.5,2018-12-01,26.02875010172526
-69.5,19.5,2019-01-01,24.821001688639324
-69.5,19.5,2019-02-01,25.159083048502605
-69.5,19.5,2019-03-01,26.17296091715495
-69.5,19.5,2019-04-01,28.125417073567707
-69.5,19.5,2019-05-01,29.361083984375
-69.5,19.5,2019-06-01,30.1090825398763
-69.5,19.5,2019-07-01,29.732711791992188
-69.5,19.5,2019-08-01,29.28175099690755
-69.5,19.5,2019-09-01,28.819002787272137
-69.5,19.5,2019-10-01,28.446919759114582
-69.5,19.5,2019-11-01,26.65650177001953
-69.5,19.5,2019-12-01,25.16266632080078
-69.5,19.5,2020-01-01,24.705729166666668
-69.5,19.5,2020-02-01,24.400728861490887
-69.5,19.5,2020-03-01,25.703959147135418
-69.5,19.5,2020-04-01,27.21197764078776
-69.5,19.5,2020-05-01,29.16968536376953
-69.5,19.5,2020-06-01,30.118331909179688
-69.5,19.5,2020-07-01,30.234792073567707
-69.5,19.5,2020-08-01,30.11791483561198
-69.5,19.5,2020-09-01,30.249895731608074
-69.5,19.5,2020-10-01,28.431564331054688
-69.5,19.5,2020-11-01,26.619895935058594
-69.5,19.5,2020-12-01,25.5792719523112
-69.5,19.5,2021-01-01,24.153770446777344
-69.5,19.5,2021-02-01,24.2109375
-69.5,19.5,2021-03-01,25.84583791097005
-69.5,19.5,2021-04-01,27.448374430338543
-69.5,19.5,2021-05-01,29.78625233968099
-69.5,19.5,2021-06-01,29.81304168701172
-69.5,19.5,2021-07-01,29.869542439778645
-69.5,19.5,2021-08-01,29.693926493326824
-69.5,19.5,2021-09-01,29.950083414713543
-69.5,19.5,2021-10-01,29.106427510579426
-69.5,19.5,2021-11-01,27.78697967529297
-69.5,19.5,2021-12-01,26.146581013997395
-69.5,19.5,2022-01-01,24.933448791503906
-69.5,19.5,2022-02-01,24.672561645507812
-69.5,19.5,2022-03-01,25.9954833984375
-69.5,19.5,2022-04-01,27.177978515625
-69.5,19.5,2022-05-01,28.52489725748698
-69.5,19.5,2022-06-01,29.496688842773438
-69.5,19.5,2022-07-01,29.796831766764324
-69.5,19.5,2022-08-01,29.915903727213543
-69.5,19.5,2022-09-01,29.951711018880207
-69.5,19.5,2022-10-01,28.297876993815105
-69.5,19.5,2022-11-01,27.34760284423828
-69.5,19.5,2022-12-01,26.188326517740887
-69.5,19.5,2023-01-01,24.678860982259113
-69.5,19.5,2023-02-01,24.50555165608724
-69.5,19.5,2023-03-01,24.891680399576824
-69.5,19.5,2023-04-01,27.34704081217448
-69.5,19.5,2023-05-01,29.20208231608073
-69.5,19.5,2023-06-01,29.958353678385418
-69.5,19.5,2023-07-01,30.100791931152344
-69.5,19.5,2023-08-01,30.11016337076823
-69.5,19.5,2023-09-01,29.93402099609375
-69.5,19.5,2023-10-01,29.210166931152344
-69.5,19.5,2023-11-01,27.87791697184245
-69.5,19.5,2023-12-01,26.10205586751302
-69.5,19.5,2024-01-01,24.541524251302082
-69.5,19.5,2024-02-01,24.8648198445638
-69.5,19.5,2024-03-01,26.054183959960938
-64.5,19.5,2004-04-01,27.8797998046875
-64.5,19.5,2004-05-01,29.36048095703125
-64.5,19.5,2004-06-01,29.29828125
-64.5,19.5,2004-07-01,29.30372314453125
-64.5,19.5,2004-08-01,29.1601611328125
-64.5,19.5,2004-09-01,29.07672119140625
-64.5,19.5,2004-10-01,27.9969189453125
-64.5,19.5,2004-11-01,26.98212158203125
-64.5,19.5,2004-12-01,25.318203125
-64.5,19.5,2005-01-01,24.49880126953125
-64.5,19.5,2005-02-01,25.2689599609375
-64.5,19.5,2005-03-01,25.49748291015625
-64.5,19.5,2005-04-01,27.43760009765625
-64.5,19.5,2005-05-01,29.4376806640625
-64.5,19.5,2005-06-01,29.16080322265625
-64.5,19.5,2005-07-01,29.42592041015625
-64.5,19.5,2005-08-01,29.102080078125
-64.5,19.5,2005-09-01,29.0597607421875
-64.5,19.5,2005-10-01,28.54584228515625
-64.5,19.5,2005-11-01,27.67436279296875
-64.5,19.5,2005-12-01,25.8784033203125
-64.5,19.5,2006-01-01,25.01728271484375
-64.5,19.5,2006-02-01,25.2997607421875
-64.5,19.5,2006-03-01,26.2918408203125
-64.5,19.5,2006-04-01,28.18704345703125
-64.5,19.5,2006-05-01,29.26748291015625
-64.5,19.5,2006-06-01,29.8172412109375
-64.5,19.5,2006-07-01,29.44356201171875
-64.5,19.5,2006-08-01,29.11108154296875
-64.5,19.5,2006-09-01,29.32
-64.5,19.5,2006-10-01,28.6356396484375
-64.5,19.5,2006-11-01,28.11128173828125
-64.5,19.5,2006-12-01,26.83584228515625
-64.5,19.5,2007-01-01,25.62031982421875
-64.5,19.5,2007-02-01,25.49723876953125
-64.5,19.5,2007-03-01,26.49152099609375
-64.5,19.5,2007-04-01,27.69384033203125
-64.5,19.5,2007-05-01,29.14904296875
-64.5,19.5,2007-06-01,30.162041015625
-64.5,19.5,2007-07-01,30.18644287109375
-64.5,19.5,2007-08-01,29.472041015625
-64.5,19.5,2007-09-01,29.291201171875
-64.5,19.5,2007-10-01,28.22199951171875
-64.5,19.5,2007-11-01,27.01907958984375
-64.5,19.5,2007-12-01,25.8405615234375
-64.5,19.5,2008-01-01,25.5906396484375
-64.5,19.5,2008-02-01,25.434521484375
-64.5,19.5,2008-03-01,26.0630810546875
-64.5,19.5,2008-04-01,28.12568115234375
-64.5,19.5,2008-05-01,28.90624267578125
-64.5,19.5,2008-06-01,29.3456005859375
-64.5,19.5,2008-07-01,29.32444091796875
-64.5,19.5,2008-08-01,29.05608154296875
-64.5,19.5,2008-09-01,29.51760009765625
-64.5,19.5,2008-10-01,29.2496826171875
-64.5,19.5,2008-11-01,28.34916015625
-64.5,19.5,2008-12-01,26.4700830078125
-64.5,19.5,2009-01-01,24.85892333984375
-64.5,19.5,2009-02-01,25.476162109375
-64.5,19.5,2009-03-01,26.9980419921875
-64.5,19.5,2009-04-01,27.94276123046875
-64.5,19.5,2009-05-01,28.47743896484375
-64.5,19.5,2009-06-01,28.85312255859375
-64.5,19.5,2009-07-01,29.18692138671875
-64.5,19.5,2009-08-01,29.27287841796875
-64.5,19.5,2009-09-01,29.37732177734375
-64.5,19.5,2009-10-01,28.08232177734375
-64.5,19.5,2009-11-01,27.21740234375
-64.5,19.5,2009-12-01,26.25176025390625
-64.5,19.5,2010-01-01,25.7383203125
-64.5,19.5,2010-02-01,26.26668212890625
-64.5,19.5,2010-03-01,26.825361328125
-64.5,19.5,2010-04-01,27.77760009765625
-64.5,19.5,2010-05-01,29.63880126953125
-64.5,19.5,2010-06-01,29.81792236328125
-64.5,19.5,2010-07-01,30.20544189453125
-64.5,19.5,2010-08-01,29.8355224609375
-64.5,19.5,2010-09-01,29.54960205078125
-64.5,19.5,2010-10-01,29.09820068359375
-64.5,19.5,2010-11-01,27.34232177734375
-64.5,19.5,2010-12-01,26.8576416015625
-64.5,19.5,2011-01-01,25.59944091796875
-64.5,19.5,2011-02-01,25.33104248046875
-64.5,19.5,2011-03-01,25.709482421875
-64.5,19.5,2011-04-01,26.7996826171875
-64.5,19.5,2011-05-01,29.0717236328125
-64.5,19.5,2011-06-01,29.1726806640625
-64.5,19.5,2011-07-01,29.12592041015625
-64.5,19.5,2011-08-01,29.3784423828125
-64.5,19.5,2011-09-01,29.1614013671875
-64.5,19.5,2011-10-01,28.09208251953125
-64.5,19.5,2011-11-01,27.5530810546875
-64.5,19.5,2011-12-01,25.9643603515625
-64.5,19.5,2012-01-01,25.26672119140625
-64.5,19.5,2012-02-01,25.67580078125
-64.5,19.5,2012-03-01,27.22912109375
-64.5,19.5,2012-04-01,28.2276806640625
-64.5,19.5,2012-05-01,29.98919921875
-64.5,19.5,2012-06-01,29.17464111328125
-64.5,19.5,2012-07-01,29.15756103515625
-64.5,19.5,2012-08-01,28.89364013671875
-64.5,19.5,2012-09-01,29.06468017578125
-64.5,19.5,2012-10-01,28.0538818359375
-64.5,19.5,2012-11-01,27.93580078125
-64.5,19.5,2012-12-01,27.22592041015625
-64.5,19.5,2013-01-01,25.7289599609375
-64.5,19.5,2013-02-01,25.9106005859375
-64.5,19.5,2013-03-01,27.01068115234375
-64.5,19.5,2013-04-01,28.4422802734375
-64.5,19.5,2013-05-01,30.0189208984375
-64.5,19.5,2013-06-01,30.32308349609375
-64.5,19.5,2013-07-01,29.80440185546875
-64.5,19.5,2013-08-01,29.163642578125
-64.5,19.5,2013-09-01,29.1400390625
-64.5,19.5,2013-10-01,28.23024169921875
-64.5,19.5,2013-11-01,27.36480224609375
-64.5,19.5,2013-12-01,26.32120361328125
-64.5,19.5,2014-01-01,25.02940185546875
-64.5,19.5,2014-02-01,24.69328125
-64.5,19.5,2014-03-01,25.8292431640625
-64.5,19.5,2014-04-01,28.207041015625
-64.5,19.5,2014-05-01,29.9868408203125
-64.5,19.5,2014-06-01,30.2296435546875
-64.5,19.5,2014-07-01,29.63807861328125
-64.5,19.5,2014-08-01,29.1484033203125
-64.5,19.5,2014-09-01,29.2873193359375
-64.5,19.5,2014-10-01,28.5947607421875
-64.5,19.5,2014-11-01,27.52880126953125
-64.5,19.5,2014-12-01,26.10444091796875
-64.5,19.5,2015-01-01,24.8180029296875
-64.5,19.5,2015-02-01,24.7313232421875
-64.5,19.5,2015-03-01,26.20812255859375
-64.5,19.5,2015-04-01,27.7514404296875
-64.5,19.5,2015-05-01,29.819521484375
-64.5,19.5,2015-06-01,30.6735595703125
-64.5,19.5,2015-07-01,29.4550439453125
-64.5,19.5,2015-08-01,29.85828369140625
-64.5,19.5,2015-09-01,29.81303955078125
-64.5,19.5,2015-10-01,29.0376416015625
-64.5,19.5,2015-11-01,28.46219970703125
-64.5,19.5,2015-12-01,27.03956298828125
-64.5,19.5,2016-01-01,26.1567626953125
-64.5,19.5,2016-02-01,25.3547607421875
-64.5,19.5,2016-03-01,26.06776123046875
-64.5,19.5,2016-04-01,28.1522802734375
-64.5,19.5,2016-05-01,30.1865625
-64.5,19.5,2016-06-01,30.25412353515625
-64.5,19.5,2016-07-01,30.2439599609375
-64.5,19.5,2016-08-01,29.67876220703125
-64.5,19.5,2016-09-01,29.4297216796875
-64.5,19.5,2016-10-01,29.00308349609375
-64.5,19.5,2016-11-01,28.1206396484375
-64.5,19.5,2016-12-01,26.90028076171875
-64.5,19.5,2017-01-01,25.8735595703125
-64.5,19.5,2017-02-01,25.43516357421875
-64.5,19.5,2017-03-01,26.15440185546875
-64.5,19.5,2017-04-01,27.71072265625
-64.5,19.5,2017-05-01,29.54188232421875
-64.5,19.5,2017-06-01,29.8272412109375
-64.5,19.5,2017-07-01,29.55460205078125
-64.5,19.5,2017-08-01,29.384521484375
-64.5,19.5,2017-09-01,29.460400390625
-64.5,19.5,2017-10-01,29.04696044921875
-64.5,19.5,2017-11-01,27.7121240234375
-64.5,19.5,2017-12-01,26.43572021484375
-64.5,19.5,2018-01-01,25.44940185546875
-64.5,19.5,2018-02-01,25.1652392578125
-64.5,19.5,2018-03-01,26.33464111328125
-64.5,19.5,2018-04-01,27.2475634765625
-64.5,19.5,2018-05-01,29.812763671875
-64.5,19.5,2018-06-01,29.49612060546875
-64.5,19.5,2018-07-01,29.03812255859375
-64.5,19.5,2018-08-01,29.04723876953125
-64.5,19.5,2018-09-01,28.7702001953125
-64.5,19.5,2018-10-01,28.439482421875
-64.5,19.5,2018-11-01,27.48460205078125
-64.5,19.5,2018-12-01,26.86444091796875
-64.5,19.5,2019-01-01,25.6647216796875
-64.5,19.5,2019-02-01,25.85776123046875
-64.5,19.5,2019-03-01,26.971201171875
-64.5,19.5,2019-04-01,28.6902392578125
-64.5,19.5,2019-05-01,29.824443359375
-64.5,19.5,2019-06-01,30.33940185546875
-64.5,19.5,2019-07-01,29.81672119140625
-64.5,19.5,2019-08-01,29.08916015625
-64.5,19.5,2019-09-01,28.77500244140625
-64.5,19.5,2019-10-01,28.8065625
-64.5,19.5,2019-11-01,27.40884033203125
-64.5,19.5,2019-12-01,26.057001953125
-64.5,19.5,2020-01-01,25.59
-64.5,19.5,2020-02-01,25.3775
-64.5,19.5,2020-03-01,26.63840087890625
-64.5,19.5,2020-04-01,27.81079833984375
-64.5,19.5,2020-05-01,29.62869873046875
-64.5,19.5,2020-06-01,30.397099609375
-64.5,19.5,2020-07-01,30.51969970703125
-64.5,19.5,2020-08-01,30.0443994140625
-64.5,19.5,2020-09-01,30.09070068359375
-64.5,19.5,2020-10-01,29.0402001953125
-64.5,19.5,2020-11-01,27.62230224609375
-64.5,19.5,2020-12-01,26.74330078125
-64.5,19.5,2021-01-01,25.59184326171875
-64.5,19.5,2021-02-01,25.45239990234375
-64.5,19.5,2021-03-01,26.7908740234375
-64.5,19.5,2021-04-01,27.9221337890625
-64.5,19.5,2021-05-01,29.9618017578125
-64.5,19.5,2021-06-01,29.87909912109375
-64.5,19.5,2021-07-01,29.92040771484375
-64.5,19.5,2021-08-01,29.7042578125
-64.5,19.5,2021-09-01,29.97889892578125
-64.5,19.5,2021-10-01,29.228232421875
-64.5,19.5,2021-11-01,28.25330322265625
-64.5,19.5,2021-12-01,26.91396728515625
-64.5,19.5,2022-01-01,25.88732421875
-64.5,19.5,2022-02-01,25.75834228515625
-64.5,19.5,2022-03-01,27.0346826171875
-64.5,19.5,2022-04-01,27.93496337890625
-64.5,19.5,2022-05-01,29.09800048828125
-64.5,19.5,2022-06-01,29.93749755859375
-64.5,19.5,2022-07-01,30.19220947265625
-64.5,19.5,2022-08-01,30.00966064453125
-64.5,19.5,2022-09-01,29.8987353515625
-64.5,19.5,2022-10-01,29.01231201171875
-64.5,19.5,2022-11-01,28.23919921875
-64.5,19.5,2022-12-01,27.28357666015625
-64.5,19.5,2023-01-01,25.86954833984375
-64.5,19.5,2023-02-01,25.7446728515625
-64.5,19.5,2023-03-01,25.95169677734375
-64.5,19.5,2023-04-01,27.96716796875
-64.5,19.5,2023-05-01,29.49489990234375
-64.5,19.5,2023-06-01,29.8098974609375
-64.5,19.5,2023-07-01,29.93930908203125
-64.5,19.5,2023-08-01,29.8253369140625
-64.5,19.5,2023-09-01,29.75826416015625
-64.5,19.5,2023-10-01,29.44951416015625
-64.5,19.5,2023-11-01,28.46669921875
-64.5,19.5,2023-12-01,26.9579052734375
-64.5,19.5,2024-01-01,25.5229833984375
-64.5,19.5,2024-02-01,25.81865966796875
-64.5,19.5,2024-03-01,26.87306884765625
-59.5,19.5,2004-04-01,27.897702026367188
-59.5,19.5,2004-05-01,29.028652954101563
-59.5,19.5,2004-06-01,29.2885009765625
-59.5,19.5,2004-07-01,29.371548461914063
-59.5,19.5,2004-08-01,29.2843505859375
-59.5,19.5,2004-09-01,29.138604736328126
-59.5,19.5,2004-10-01,28.1113525390625
-59.5,19.5,2004-11-01,27.182901000976564
-59.5,19.5,2004-12-01,26.275003051757814
-59.5,19.5,2005-01-01,25.89114990234375
-59.5,19.5,2005-02-01,26.260052490234376
-59.5,19.5,2005-03-01,26.344403076171876
-59.5,19.5,2005-04-01,27.59815368652344
-59.5,19.5,2005-05-01,29.275802612304688
-59.5,19.5,2005-06-01,29.442300415039064
-59.5,19.5,2005-07-01,29.782101440429688
-59.5,19.5,2005-08-01,29.382501220703126
-59.5,19.5,2005-09-01,29.312054443359376
-59.5,19.5,2005-10-01,28.936801147460937
-59.5,19.5,2005-11-01,28.13955078125
-59.5,19.5,2005-12-01,26.67535400390625
-59.5,19.5,2006-01-01,26.17435302734375
-59.5,19.5,2006-02-01,26.254153442382812
-59.5,19.5,2006-03-01,26.722103881835938
-59.5,19.5,2006-04-01,27.973748779296876
-59.5,19.5,2006-05-01,29.050704956054688
-59.5,19.5,2006-06-01,29.879949951171874
-59.5,19.5,2006-07-01,29.312554931640626
-59.5,19.5,2006-08-01,29.24320068359375
-59.5,19.5,2006-09-01,29.52245178222656
-59.5,19.5,2006-10-01,28.827304077148437
-59.5,19.5,2006-11-01,28.38750305175781
-59.5,19.5,2006-12-01,27.342648315429688
-59.5,19.5,2007-01-01,26.61505126953125
-59.5,19.5,2007-02-01,26.2176513671875
-59.5,19.5,2007-03-01,26.53065185546875
-59.5,19.5,2007-04-01,27.457803344726564
-59.5,19.5,2007-05-01,28.817401123046874
-59.5,19.5,2007-06-01,30.03655090332031
-59.5,19.5,2007-07-01,30.28260192871094
-59.5,19.5,2007-08-01,29.655950927734374
-59.5,19.5,2007-09-01,29.497500610351562
-59.5,19.5,2007-10-01,28.505001831054688
-59.5,19.5,2007-11-01,27.703750610351562
-59.5,19.5,2007-12-01,26.857400512695314
-59.5,19.5,2008-01-01,26.608251953125
-59.5,19.5,2008-02-01,26.481350708007813
-59.5,19.5,2008-03-01,26.536700439453124
-59.5,19.5,2008-04-01,28.16605224609375
-59.5,19.5,2008-05-01,28.621749877929688
-59.5,19.5,2008-06-01,29.31310119628906
-59.5,19.5,2008-07-01,29.451150512695314
-59.5,19.5,2008-08-01,29.274798583984374
-59.5,19.5,2008-09-01,29.487850952148438
-59.5,19.5,2008-10-01,29.263851928710938
-59.5,19.5,2008-11-01,28.77249755859375
-59.5,19.5,2008-12-01,27.272903442382812
-59.5,19.5,2009-01-01,25.81650390625
-59.5,19.5,2009-02-01,26.23890075683594
-59.5,19.5,2009-03-01,27.358499145507814
-59.5,19.5,2009-04-01,27.98169860839844
-59.5,19.5,2009-05-01,28.30675048828125
-59.5,19.5,2009-06-01,28.970404052734374
-59.5,19.5,2009-07-01,29.426901245117186
-59.5,19.5,2009-08-01,29.393450927734374
-59.5,19.5,2009-09-01,29.530252075195314
-59.5,19.5,2009-10-01,28.455899047851563
-59.5,19.5,2009-11-01,27.773101806640625
-59.5,19.5,2009-12-01,26.798001098632813
-59.5,19.5,2010-01-01,26.280551147460937
-59.5,19.5,2010-02-01,26.811251831054687
-59.5,19.5,2010-03-01,27.128353881835938
-59.5,19.5,2010-04-01,27.806253051757814
-59.5,19.5,2010-05-01,29.32440185546875
-59.5,19.5,2010-06-01,30.1031494140625
-59.5,19.5,2010-07-01,30.431500244140626
-59.5,19.5,2010-08-01,30.128903198242188
-59.5,19.5,2010-09-01,29.679302978515626
-59.5,19.5,2010-10-01,29.30150146484375
-59.5,19.5,2010-11-01,28.062249755859376
-59.5,19.5,2010-12-01,27.606002807617188
-59.5,19.5,2011-01-01,26.355648803710938
-59.5,19.5,2011-02-01,25.897900390625
-59.5,19.5,2011-03-01,26.0291015625
-59.5,19.5,2011-04-01,26.745501708984374
-59.5,19.5,2011-05-01,28.745803833007812
-59.5,19.5,2011-06-01,29.277001953125
-59.5,19.5,2011-07-01,29.24195556640625
-59.5,19.5,2011-08-01,29.489453125
-59.5,19.5,2011-09-01,29.384402465820312
-59.5,19.5,2011-10-01,28.728701782226562
-59.5,19.5,2011-11-01,28.204452514648438
-59.5,19.5,2011-12-01,27.081100463867188
-59.5,19.5,2012-01-01,26.575350952148437
-59.5,19.5,2012-02-01,26.45364990234375
-59.5,19.5,2012-03-01,27.358551025390625
-59.5,19.5,2012-04-01,27.952603149414063
-59.5,19.5,2012-05-01,29.899050903320312
-59.5,19.5,2012-06-01,29.523703002929686
-59.5,19.5,2012-07-01,29.549853515625
-59.5,19.5,2012-08-01,29.108001708984375
-59.5,19.5,2012-09-01,29.243148803710938
-59.5,19.5,2012-10-01,28.250201416015624
-59.5,19.5,2012-11-01,28.152249145507813
-59.5,19.5,2012-12-01,27.6842529296875
-59.5,19.5,2013-01-01,26.462301635742186
-59.5,19.5,2013-02-01,26.505551147460938
-59.5,19.5,2013-03-01,27.257901000976563
-59.5,19.5,2013-04-01,28.515301513671876
-59.5,19.5,2013-05-01,29.897048950195312
-59.5,19.5,2013-06-01,30.624002075195314
-59.5,19.5,2013-07-01,30.18685302734375
-59.5,19.5,2013-08-01,29.702801513671876
-59.5,19.5,2013-09-01,29.54955139160156
-59.5,19.5,2013-10-01,28.5594482421875
-59.5,19.5,2013-11-01,27.8781494140625
-59.5,19.5,2013-12-01,27.16915283203125
-59.5,19.5,2014-01-01,26.257501220703126
-59.5,19.5,2014-02-01,25.607550048828124
-59.5,19.5,2014-03-01,26.262649536132812
-59.5,19.5,2014-04-01,28.14525146484375
-59.5,19.5,2014-05-01,29.894598388671874
-59.5,19.5,2014-06-01,30.592501831054687
-59.5,19.5,2014-07-01,30.0030029296875
-59.5,19.5,2014-08-01,29.3510498046875
-59.5,19.5,2014-09-01,29.581500244140624
-59.5,19.5,2014-10-01,28.71199951171875
-59.5,19.5,2014-11-01,27.813250732421874
-59.5,19.5,2014-12-01,26.78075256347656
-59.5,19.5,2015-01-01,26.007400512695312
-59.5,19.5,2015-02-01,25.683450317382814
-59.5,19.5,2015-03-01,26.5406005859375
-59.5,19.5,2015-04-01,27.56714782714844
-59.5,19.5,2015-05-01,29.43284912109375
-59.5,19.5,2015-06-01,30.58735046386719
